"BehaviorSpace results (NetLogo 6.1.1)"
"ethnicity bias learning - bjps revisions - varying population sizes.nlogo"
"sensitivity_to_random_pairing_majority_minority"
"08/06/2022 14:22:06:914 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","25","0","9"
"[run number]","spatial?","random-pairing","mr_learning_strategy","conditional_strategies?","initial_proportion_ethnic_learning","plays_per_learn","mr_strategy","shift","[step]","success?","collapse?"
"1225","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1224","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1226","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1227","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1228","false","0.7","0","false","0.5","1","0","0.01","18","false","true"
"1229","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1230","false","0.7","0","false","0.5","1","0","0.01","20","false","true"
"1231","false","0.7","0","false","0.5","1","0","0.01","12","false","true"
"1233","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1234","false","0.7","0","false","0.5","1","0","0.01","22","false","true"
"1235","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1232","false","0.7","0","false","0.5","1","0","0.01","26","false","true"
"1236","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1237","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1238","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1239","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1240","false","0.7","0","false","0.5","1","0","0.01","20","false","true"
"1242","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1241","false","0.7","0","false","0.5","1","0","0.01","20","false","true"
"1244","false","0.7","0","false","0.5","1","0","0.01","14","false","true"
"1245","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1243","false","0.7","0","false","0.5","1","0","0.01","23","false","true"
"1247","false","0.7","0","false","0.5","1","0","0.01","14","false","true"
"1248","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1249","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1250","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1246","false","0.7","0","false","0.5","1","0","0.01","31","false","true"
"1251","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1253","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1255","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1252","false","0.7","0","false","0.5","1","0","0.01","27","false","true"
"1254","false","0.7","0","false","0.5","1","0","0.01","26","false","true"
"1256","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1257","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1258","false","0.7","0","false","0.5","1","0","0.01","18","false","true"
"1259","false","0.7","0","false","0.5","1","0","0.01","23","false","true"
"1260","false","0.7","0","false","0.5","1","0","0.01","18","false","true"
"1261","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1262","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1263","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1265","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1264","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1266","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1267","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1269","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1268","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1270","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1271","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1272","false","0.7","0","false","0.5","1","0","0.01","14","false","true"
"1273","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1275","false","0.7","0","false","0.5","1","0","0.01","14","false","true"
"1274","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1276","false","0.7","0","false","0.5","1","0","0.01","12","false","true"
"1277","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1279","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1278","false","0.7","0","false","0.5","1","0","0.01","24","false","true"
"1280","false","0.7","0","false","0.5","1","0","0.01","23","false","true"
"1282","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1281","false","0.7","0","false","0.5","1","0","0.01","20","false","true"
"1284","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1283","false","0.7","0","false","0.5","1","0","0.01","20","false","true"
"1285","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1286","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1288","false","0.7","0","false","0.5","1","0","0.01","13","false","true"
"1287","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1289","false","0.7","0","false","0.5","1","0","0.01","14","false","true"
"1290","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1293","false","0.7","0","false","0.5","1","0","0.01","16","false","true"
"1294","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1291","false","0.7","0","false","0.5","1","0","0.01","20","false","true"
"1292","false","0.7","0","false","0.5","1","0","0.01","20","false","true"
"1295","false","0.7","0","false","0.5","1","0","0.01","14","false","true"
"1296","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1298","false","0.7","0","false","0.5","1","0","0.01","17","false","true"
"1297","false","0.7","0","false","0.5","1","0","0.01","19","false","true"
"1299","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1300","false","0.7","0","false","0.5","1","0","0.01","15","false","true"
"1301","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1302","false","0.7","0","false","0.5","1","0","0.1","16","false","true"
"1304","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1305","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1303","false","0.7","0","false","0.5","1","0","0.1","15","false","true"
"1306","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1308","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1310","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1309","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1307","false","0.7","0","false","0.5","1","0","0.1","19","false","true"
"1311","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1313","false","0.7","0","false","0.5","1","0","0.1","10","false","true"
"1314","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1312","false","0.7","0","false","0.5","1","0","0.1","22","false","true"
"1315","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1317","false","0.7","0","false","0.5","1","0","0.1","10","false","true"
"1316","false","0.7","0","false","0.5","1","0","0.1","16","false","true"
"1318","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1319","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1321","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1322","false","0.7","0","false","0.5","1","0","0.1","10","false","true"
"1320","false","0.7","0","false","0.5","1","0","0.1","19","false","true"
"1323","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1325","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1324","false","0.7","0","false","0.5","1","0","0.1","16","false","true"
"1326","false","0.7","0","false","0.5","1","0","0.1","15","false","true"
"1327","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1330","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1329","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1328","false","0.7","0","false","0.5","1","0","0.1","18","false","true"
"1331","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1333","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1332","false","0.7","0","false","0.5","1","0","0.1","16","false","true"
"1335","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1334","false","0.7","0","false","0.5","1","0","0.1","16","false","true"
"1336","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1338","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1337","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1339","false","0.7","0","false","0.5","1","0","0.1","15","false","true"
"1341","false","0.7","0","false","0.5","1","0","0.1","10","false","true"
"1340","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1342","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1344","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1343","false","0.7","0","false","0.5","1","0","0.1","19","false","true"
"1346","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1345","false","0.7","0","false","0.5","1","0","0.1","17","false","true"
"1347","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1349","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1348","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1350","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1351","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1353","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1352","false","0.7","0","false","0.5","1","0","0.1","15","false","true"
"1355","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1354","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1357","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1356","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1358","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1360","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1359","false","0.7","0","false","0.5","1","0","0.1","15","false","true"
"1361","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1362","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1363","false","0.7","0","false","0.5","1","0","0.1","10","false","true"
"1365","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1364","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1366","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1367","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1368","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1369","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1370","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1371","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1372","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1374","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1375","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1373","false","0.7","0","false","0.5","1","0","0.1","16","false","true"
"1376","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1377","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1378","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1379","false","0.7","0","false","0.5","1","0","0.1","15","false","true"
"1381","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1380","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1382","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1383","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1385","false","0.7","0","false","0.5","1","0","0.1","10","false","true"
"1384","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1387","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1386","false","0.7","0","false","0.5","1","0","0.1","20","false","true"
"1389","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1388","false","0.7","0","false","0.5","1","0","0.1","17","false","true"
"1391","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1392","false","0.7","0","false","0.5","1","0","0.1","14","false","true"
"1390","false","0.7","0","false","0.5","1","0","0.1","16","false","true"
"1393","false","0.7","0","false","0.5","1","0","0.1","13","false","true"
"1394","false","0.7","0","false","0.5","1","0","0.1","9","false","true"
"1395","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1396","false","0.7","0","false","0.5","1","0","0.1","10","false","true"
"1397","false","0.7","0","false","0.5","1","0","0.1","11","false","true"
"1398","false","0.7","0","false","0.5","1","0","0.1","12","false","true"
"1399","false","0.7","0","false","0.5","1","0","0.1","10","false","true"
"1400","false","0.7","0","false","0.5","1","0","0.1","15","false","true"
"1401","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1403","false","0.8","0","false","0.5","1","0","0.01","11","false","true"
"1402","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1405","false","0.8","0","false","0.5","1","0","0.01","11","false","true"
"1404","false","0.8","0","false","0.5","1","0","0.01","12","false","true"
"1407","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1406","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1409","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1408","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1410","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1412","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1413","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1414","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1411","false","0.8","0","false","0.5","1","0","0.01","29","false","true"
"1416","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1415","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1417","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1418","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1419","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1421","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1420","false","0.8","0","false","0.5","1","0","0.01","17","false","true"
"1422","false","0.8","0","false","0.5","1","0","0.01","18","false","true"
"1423","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1425","false","0.8","0","false","0.5","1","0","0.01","10","false","true"
"1424","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1426","false","0.8","0","false","0.5","1","0","0.01","12","false","true"
"1428","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1429","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1427","false","0.8","0","false","0.5","1","0","0.01","20","false","true"
"1430","false","0.8","0","false","0.5","1","0","0.01","18","false","true"
"1433","false","0.8","0","false","0.5","1","0","0.01","10","false","true"
"1431","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1432","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1436","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1434","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1435","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1437","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1439","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1440","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1438","false","0.8","0","false","0.5","1","0","0.01","17","false","true"
"1441","false","0.8","0","false","0.5","1","0","0.01","18","false","true"
"1442","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1444","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1443","false","0.8","0","false","0.5","1","0","0.01","17","false","true"
"1445","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1446","false","0.8","0","false","0.5","1","0","0.01","12","false","true"
"1448","false","0.8","0","false","0.5","1","0","0.01","12","false","true"
"1447","false","0.8","0","false","0.5","1","0","0.01","17","false","true"
"1450","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1449","false","0.8","0","false","0.5","1","0","0.01","20","false","true"
"1451","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1453","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1452","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1454","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1455","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1457","false","0.8","0","false","0.5","1","0","0.01","11","false","true"
"1456","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1458","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1459","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1460","false","0.8","0","false","0.5","1","0","0.01","12","false","true"
"1461","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1463","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1462","false","0.8","0","false","0.5","1","0","0.01","19","false","true"
"1464","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1465","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1466","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1467","false","0.8","0","false","0.5","1","0","0.01","12","false","true"
"1468","false","0.8","0","false","0.5","1","0","0.01","11","false","true"
"1469","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1470","false","0.8","0","false","0.5","1","0","0.01","17","false","true"
"1473","false","0.8","0","false","0.5","1","0","0.01","12","false","true"
"1471","false","0.8","0","false","0.5","1","0","0.01","21","false","true"
"1472","false","0.8","0","false","0.5","1","0","0.01","19","false","true"
"1474","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1477","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1475","false","0.8","0","false","0.5","1","0","0.01","21","false","true"
"1476","false","0.8","0","false","0.5","1","0","0.01","18","false","true"
"1478","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1479","false","0.8","0","false","0.5","1","0","0.01","11","false","true"
"1480","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1481","false","0.8","0","false","0.5","1","0","0.01","21","false","true"
"1482","false","0.8","0","false","0.5","1","0","0.01","18","false","true"
"1484","false","0.8","0","false","0.5","1","0","0.01","14","false","true"
"1483","false","0.8","0","false","0.5","1","0","0.01","17","false","true"
"1485","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1486","false","0.8","0","false","0.5","1","0","0.01","17","false","true"
"1487","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1488","false","0.8","0","false","0.5","1","0","0.01","18","false","true"
"1489","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1491","false","0.8","0","false","0.5","1","0","0.01","11","false","true"
"1490","false","0.8","0","false","0.5","1","0","0.01","17","false","true"
"1492","false","0.8","0","false","0.5","1","0","0.01","11","false","true"
"1493","false","0.8","0","false","0.5","1","0","0.01","17","false","true"
"1494","false","0.8","0","false","0.5","1","0","0.01","18","false","true"
"1495","false","0.8","0","false","0.5","1","0","0.01","15","false","true"
"1496","false","0.8","0","false","0.5","1","0","0.01","18","false","true"
"1497","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1498","false","0.8","0","false","0.5","1","0","0.01","12","false","true"
"1499","false","0.8","0","false","0.5","1","0","0.01","13","false","true"
"1502","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1500","false","0.8","0","false","0.5","1","0","0.01","16","false","true"
"1501","false","0.8","0","false","0.5","1","0","0.1","15","false","true"
"1503","false","0.8","0","false","0.5","1","0","0.1","19","false","true"
"1504","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1506","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1505","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1507","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1509","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1510","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1508","false","0.8","0","false","0.5","1","0","0.1","17","false","true"
"1511","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1512","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1513","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1514","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1515","false","0.8","0","false","0.5","1","0","0.1","14","false","true"
"1516","false","0.8","0","false","0.5","1","0","0.1","14","false","true"
"1517","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1518","false","0.8","0","false","0.5","1","0","0.1","14","false","true"
"1520","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1519","false","0.8","0","false","0.5","1","0","0.1","14","false","true"
"1522","false","0.8","0","false","0.5","1","0","0.1","9","false","true"
"1521","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1524","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1523","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1526","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1525","false","0.8","0","false","0.5","1","0","0.1","14","false","true"
"1528","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1527","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1530","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1529","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1531","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1532","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1533","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1534","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1535","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1536","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1537","false","0.8","0","false","0.5","1","0","0.1","15","false","true"
"1538","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1539","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1541","false","0.8","0","false","0.5","1","0","0.1","9","false","true"
"1540","false","0.8","0","false","0.5","1","0","0.1","19","false","true"
"1543","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1542","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1544","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1547","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1545","false","0.8","0","false","0.5","1","0","0.1","16","false","true"
"1546","false","0.8","0","false","0.5","1","0","0.1","17","false","true"
"1549","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1548","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1550","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1551","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1552","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1553","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1555","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1554","false","0.8","0","false","0.5","1","0","0.1","14","false","true"
"1556","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1558","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1557","false","0.8","0","false","0.5","1","0","0.1","15","false","true"
"1559","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1560","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1561","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1563","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1562","false","0.8","0","false","0.5","1","0","0.1","14","false","true"
"1564","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1565","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1566","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1567","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1568","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1569","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1570","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1571","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1573","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1572","false","0.8","0","false","0.5","1","0","0.1","14","false","true"
"1575","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1574","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1576","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1577","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1578","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1579","false","0.8","0","false","0.5","1","0","0.1","16","false","true"
"1580","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1581","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1582","false","0.8","0","false","0.5","1","0","0.1","14","false","true"
"1583","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1585","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1584","false","0.8","0","false","0.5","1","0","0.1","16","false","true"
"1586","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1587","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1588","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1589","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1591","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1590","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1592","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1593","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1595","false","0.8","0","false","0.5","1","0","0.1","11","false","true"
"1594","false","0.8","0","false","0.5","1","0","0.1","16","false","true"
"1596","false","0.8","0","false","0.5","1","0","0.1","14","false","true"
"1597","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1598","false","0.8","0","false","0.5","1","0","0.1","13","false","true"
"1599","false","0.8","0","false","0.5","1","0","0.1","10","false","true"
"1600","false","0.8","0","false","0.5","1","0","0.1","12","false","true"
"1601","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1602","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1603","false","0.9","0","false","0.5","1","0","0.01","22","false","true"
"1605","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1604","false","0.9","0","false","0.5","1","0","0.01","16","false","true"
"1606","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1608","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1607","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1609","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1610","false","0.9","0","false","0.5","1","0","0.01","16","false","true"
"1611","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1612","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1613","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1614","false","0.9","0","false","0.5","1","0","0.01","17","false","true"
"1616","false","0.9","0","false","0.5","1","0","0.01","12","false","true"
"1615","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1617","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1618","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1619","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1620","false","0.9","0","false","0.5","1","0","0.01","17","false","true"
"1621","false","0.9","0","false","0.5","1","0","0.01","16","false","true"
"1622","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1623","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1624","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1626","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1625","false","0.9","0","false","0.5","1","0","0.01","20","false","true"
"1628","false","0.9","0","false","0.5","1","0","0.01","12","false","true"
"1627","false","0.9","0","false","0.5","1","0","0.01","19","false","true"
"1629","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1630","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1631","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1632","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1634","false","0.9","0","false","0.5","1","0","0.01","11","false","true"
"1633","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1635","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1636","false","0.9","0","false","0.5","1","0","0.01","19","false","true"
"1637","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1639","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1638","false","0.9","0","false","0.5","1","0","0.01","19","false","true"
"1640","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
