"[run number]","mr_marker","random-pairing","game","mr_learning_style","ethnic_bias?","mr_strategy","[step]","success?","collapse?"
"3052","0","0.8","3","0","true","0","14","false","true"
"3051","0","0.8","3","0","true","0","19","false","true"
"3049","0","0.8","3","0","true","0","34","false","true"
"3054","0","0.8","3","0","true","0","13","false","true"
"3053","0","0.8","3","0","true","0","15","false","true"
"3055","0","0.8","3","0","true","0","16","false","true"
"3056","0","0.8","3","0","true","0","16","false","true"
"3057","0","0.8","3","0","true","0","12","false","true"
"3058","0","0.8","3","0","true","0","18","false","true"
"3059","0","0.8","3","0","true","0","16","false","true"
"3060","0","0.8","3","0","true","0","19","false","true"
"3061","0","0.8","3","0","true","0","17","false","true"
"3062","0","0.8","3","0","true","0","14","false","true"
"3063","0","0.8","3","0","true","0","14","false","true"
"3064","0","0.8","3","0","true","0","16","false","true"
"3065","0","0.8","3","0","true","0","16","false","true"
"3066","0","0.8","3","0","true","0","15","false","true"
"3067","0","0.8","3","0","true","0","14","false","true"
"3069","0","0.8","3","0","true","0","13","false","true"
"3068","0","0.8","3","0","true","0","19","false","true"
"3070","0","0.8","3","0","true","0","16","false","true"
"3071","0","0.8","3","0","true","0","16","false","true"
"3072","0","0.8","3","0","true","0","13","false","true"
"3074","0","0.8","3","0","true","0","15","false","true"
"3075","0","0.8","3","0","true","0","13","false","true"
"3073","0","0.8","3","0","true","0","20","false","true"
"3076","0","0.8","3","0","true","0","18","false","true"
"3077","0","0.8","3","0","true","0","12","false","true"
"3079","0","0.8","3","0","true","0","13","false","true"
"3078","0","0.8","3","0","true","0","16","false","true"
"3080","0","0.8","3","0","true","0","14","false","true"
"3081","0","0.8","3","0","true","0","20","false","true"
"3082","0","0.8","3","0","true","0","14","false","true"
"3083","0","0.8","3","0","true","0","16","false","true"
"3084","0","0.8","3","0","true","0","14","false","true"
"3086","0","0.8","3","0","true","0","15","false","true"
"3085","0","0.8","3","0","true","0","20","false","true"
"3087","0","0.8","3","0","true","0","14","false","true"
"3088","0","0.8","3","0","true","0","15","false","true"
"3089","0","0.8","3","0","true","0","13","false","true"
"3090","0","0.8","3","0","true","0","18","false","true"
"3091","0","0.8","3","0","true","0","17","false","true"
"3092","0","0.8","3","0","true","0","22","false","true"
"3093","0","0.8","3","0","true","0","16","false","true"
"3094","0","0.8","3","0","true","0","16","false","true"
"3095","0","0.8","3","0","true","0","16","false","true"
"3096","0","0.8","3","0","true","0","15","false","true"
"3098","0","0.8","3","0","true","0","12","false","true"
"3097","0","0.8","3","0","true","0","26","false","true"
"3099","0","0.8","3","0","true","0","15","false","true"
"3100","0","0.8","3","0","true","0","16","false","true"
"3102","0","0.8","4","0","true","0","16","false","true"
"3101","0","0.8","4","0","true","0","23","false","true"
"3104","0","0.8","4","0","true","0","14","false","true"
"3103","0","0.8","4","0","true","0","23","false","true"
"3105","0","0.8","4","0","true","0","18","false","true"
"3106","0","0.8","4","0","true","0","18","false","true"
"3107","0","0.8","4","0","true","0","18","false","true"
"3108","0","0.8","4","0","true","0","14","false","true"
"3109","0","0.8","4","0","true","0","15","false","true"
"3112","0","0.8","4","0","true","0","10","false","true"
"3111","0","0.8","4","0","true","0","16","false","true"
"3110","0","0.8","4","0","true","0","21","false","true"
"3113","0","0.8","4","0","true","0","14","false","true"
"3115","0","0.8","4","0","true","0","16","false","true"
"3116","0","0.8","4","0","true","0","13","false","true"
"3114","0","0.8","4","0","true","0","17","false","true"
"3117","0","0.8","4","0","true","0","14","false","true"
"3119","0","0.8","4","0","true","0","13","false","true"
"3118","0","0.8","4","0","true","0","19","false","true"
"3121","0","0.8","4","0","true","0","14","false","true"
"3120","0","0.8","4","0","true","0","20","false","true"
"3123","0","0.8","4","0","true","0","15","false","true"
"3122","0","0.8","4","0","true","0","22","false","true"
"3125","0","0.8","4","0","true","0","14","false","true"
"3124","0","0.8","4","0","true","0","17","false","true"
"3126","0","0.8","4","0","true","0","14","false","true"
"3127","0","0.8","4","0","true","0","14","false","true"
"3128","0","0.8","4","0","true","0","14","false","true"
"3129","0","0.8","4","0","true","0","17","false","true"
"3131","0","0.8","4","0","true","0","12","false","true"
"3130","0","0.8","4","0","true","0","19","false","true"
"3132","0","0.8","4","0","true","0","16","false","true"
"3134","0","0.8","4","0","true","0","14","false","true"
"3135","0","0.8","4","0","true","0","12","false","true"
"3133","0","0.8","4","0","true","0","24","false","true"
"3136","0","0.8","4","0","true","0","12","false","true"
"3137","0","0.8","4","0","true","0","14","false","true"
"3138","0","0.8","4","0","true","0","14","false","true"
"3139","0","0.8","4","0","true","0","19","false","true"
"3140","0","0.8","4","0","true","0","20","false","true"
"3141","0","0.8","4","0","true","0","18","false","true"
"3142","0","0.8","4","0","true","0","18","false","true"
"3143","0","0.8","4","0","true","0","17","false","true"
"3145","0","0.8","4","0","true","0","15","false","true"
"3146","0","0.8","4","0","true","0","12","false","true"
"3147","0","0.8","4","0","true","0","14","false","true"
"3144","0","0.8","4","0","true","0","23","false","true"
"3148","0","0.8","4","0","true","0","15","false","true"
"3149","0","0.8","4","0","true","0","15","false","true"
"3150","0","0.8","4","0","true","0","12","false","true"
"3151","0","0.8","4","0","true","0","14","false","true"
"3153","0","0.8","4","0","true","0","14","false","true"
"3152","0","0.8","4","0","true","0","18","false","true"
"3154","0","0.8","4","0","true","0","16","false","true"
"3155","0","0.8","4","0","true","0","13","false","true"
"3157","0","0.8","4","0","true","0","13","false","true"
"3158","0","0.8","4","0","true","0","16","false","true"
"3156","0","0.8","4","0","true","0","21","false","true"
"3159","0","0.8","4","0","true","0","17","false","true"
"3160","0","0.8","4","0","true","0","16","false","true"
"3162","0","0.8","4","0","true","0","16","false","true"
"3161","0","0.8","4","0","true","0","17","false","true"
"3164","0","0.8","4","0","true","0","14","false","true"
"3163","0","0.8","4","0","true","0","19","false","true"
"3166","0","0.8","4","0","true","0","11","false","true"
"3165","0","0.8","4","0","true","0","15","false","true"
"3168","0","0.8","4","0","true","0","12","false","true"
"3167","0","0.8","4","0","true","0","14","false","true"
"3169","0","0.8","4","0","true","0","15","false","true"
"3170","0","0.8","4","0","true","0","13","false","true"
"3172","0","0.8","4","0","true","0","13","false","true"
"3171","0","0.8","4","0","true","0","14","false","true"
"3173","0","0.8","4","0","true","0","14","false","true"
"3176","0","0.8","4","0","true","0","14","false","true"
"3174","0","0.8","4","0","true","0","21","false","true"
"3175","0","0.8","4","0","true","0","16","false","true"
"3177","0","0.8","4","0","true","0","21","false","true"
"3179","0","0.8","4","0","true","0","14","false","true"
"3178","0","0.8","4","0","true","0","15","false","true"
"3180","0","0.8","4","0","true","0","17","false","true"
"3182","0","0.8","4","0","true","0","11","false","true"
"3181","0","0.8","4","0","true","0","20","false","true"
"3183","0","0.8","4","0","true","0","15","false","true"
"3184","0","0.8","4","0","true","0","16","false","true"
"3185","0","0.8","4","0","true","0","19","false","true"
"3188","0","0.8","4","0","true","0","15","false","true"
"3186","0","0.8","4","0","true","0","17","false","true"
"3187","0","0.8","4","0","true","0","18","false","true"
"3189","0","0.8","4","0","true","0","14","false","true"
"3190","0","0.8","4","0","true","0","14","false","true"
"3191","0","0.8","4","0","true","0","19","false","true"
"3193","0","0.8","4","0","true","0","17","false","true"
"3192","0","0.8","4","0","true","0","24","false","true"
"3194","0","0.8","4","0","true","0","16","false","true"
"3195","0","0.8","4","0","true","0","17","false","true"
"3196","0","0.8","4","0","true","0","15","false","true"
"3197","0","0.8","4","0","true","0","13","false","true"
"3198","0","0.8","4","0","true","0","12","false","true"
"3199","0","0.8","4","0","true","0","17","false","true"
"3202","0","0.9","1","0","true","0","14","false","true"
"3200","0","0.8","4","0","true","0","16","false","true"
"3201","0","0.9","1","0","true","0","16","false","true"
"3203","0","0.9","1","0","true","0","16","false","true"
"3206","0","0.9","1","0","true","0","12","false","true"
"3205","0","0.9","1","0","true","0","14","false","true"
"3204","0","0.9","1","0","true","0","15","false","true"
"3207","0","0.9","1","0","true","0","15","false","true"
"3208","0","0.9","1","0","true","0","13","false","true"
"3209","0","0.9","1","0","true","0","16","false","true"
"3210","0","0.9","1","0","true","0","16","false","true"
"3211","0","0.9","1","0","true","0","14","false","true"
"3213","0","0.9","1","0","true","0","13","false","true"
"3214","0","0.9","1","0","true","0","14","false","true"
"3212","0","0.9","1","0","true","0","17","false","true"
"3215","0","0.9","1","0","true","0","15","false","true"
"3217","0","0.9","1","0","true","0","13","false","true"
"3216","0","0.9","1","0","true","0","16","false","true"
"3218","0","0.9","1","0","true","0","16","false","true"
"3221","0","0.9","1","0","true","0","13","false","true"
"3220","0","0.9","1","0","true","0","14","false","true"
"3219","0","0.9","1","0","true","0","18","false","true"
"3225","0","0.9","1","0","true","0","11","false","true"
"3222","0","0.9","1","0","true","0","21","false","true"
"3223","0","0.9","1","0","true","0","14","false","true"
"3224","0","0.9","1","0","true","0","16","false","true"
"3227","0","0.9","1","0","true","0","12","false","true"
"3226","0","0.9","1","0","true","0","14","false","true"
"3229","0","0.9","1","0","true","0","13","false","true"
"3228","0","0.9","1","0","true","0","20","false","true"
"3232","0","0.9","1","0","true","0","12","false","true"
"3230","0","0.9","1","0","true","0","14","false","true"
"3231","0","0.9","1","0","true","0","17","false","true"
"3233","0","0.9","1","0","true","0","11","false","true"
"3235","0","0.9","1","0","true","0","12","false","true"
"3234","0","0.9","1","0","true","0","17","false","true"
"3237","0","0.9","1","0","true","0","15","false","true"
"3236","0","0.9","1","0","true","0","20","false","true"
"3238","0","0.9","1","0","true","0","13","false","true"
"3239","0","0.9","1","0","true","0","13","false","true"
"3240","0","0.9","1","0","true","0","13","false","true"
"3241","0","0.9","1","0","true","0","14","false","true"
"3242","0","0.9","1","0","true","0","14","false","true"
"3243","0","0.9","1","0","true","0","14","false","true"
"3244","0","0.9","1","0","true","0","14","false","true"
"3245","0","0.9","1","0","true","0","15","false","true"
"3246","0","0.9","1","0","true","0","12","false","true"
"3247","0","0.9","1","0","true","0","13","false","true"
"3248","0","0.9","1","0","true","0","18","false","true"
"3249","0","0.9","1","0","true","0","16","false","true"
"3250","0","0.9","1","0","true","0","13","false","true"
"3251","0","0.9","1","0","true","0","13","false","true"
"3252","0","0.9","1","0","true","0","16","false","true"
"3253","0","0.9","1","0","true","0","16","false","true"
"3254","0","0.9","1","0","true","0","15","false","true"
"3255","0","0.9","1","0","true","0","21","false","true"
"3256","0","0.9","1","0","true","0","14","false","true"
"3257","0","0.9","1","0","true","0","13","false","true"
"3258","0","0.9","1","0","true","0","16","false","true"
"3259","0","0.9","1","0","true","0","12","false","true"
"3260","0","0.9","1","0","true","0","14","false","true"
"3261","0","0.9","1","0","true","0","12","false","true"
"3262","0","0.9","1","0","true","0","13","false","true"
"3263","0","0.9","1","0","true","0","14","false","true"
"3264","0","0.9","1","0","true","0","13","false","true"
"3265","0","0.9","1","0","true","0","17","false","true"
"3266","0","0.9","1","0","true","0","12","false","true"
"3268","0","0.9","1","0","true","0","11","false","true"
"3267","0","0.9","1","0","true","0","17","false","true"
"3269","0","0.9","1","0","true","0","14","false","true"
"3270","0","0.9","1","0","true","0","14","false","true"
"3271","0","0.9","1","0","true","0","13","false","true"
"3272","0","0.9","1","0","true","0","16","false","true"
"3273","0","0.9","1","0","true","0","15","false","true"
"3274","0","0.9","1","0","true","0","12","false","true"
"3275","0","0.9","1","0","true","0","12","false","true"
"3277","0","0.9","1","0","true","0","15","false","true"
"3276","0","0.9","1","0","true","0","21","false","true"
"3278","0","0.9","1","0","true","0","15","false","true"
"3279","0","0.9","1","0","true","0","23","false","true"
"3280","0","0.9","1","0","true","0","16","false","true"
"3281","0","0.9","1","0","true","0","16","false","true"
"3282","0","0.9","1","0","true","0","14","false","true"
"3283","0","0.9","1","0","true","0","14","false","true"
"3284","0","0.9","1","0","true","0","13","false","true"
"3285","0","0.9","1","0","true","0","12","false","true"
"3286","0","0.9","1","0","true","0","19","false","true"
"3289","0","0.9","1","0","true","0","11","false","true"
"3287","0","0.9","1","0","true","0","20","false","true"
"3288","0","0.9","1","0","true","0","16","false","true"
"3290","0","0.9","1","0","true","0","15","false","true"
"3291","0","0.9","1","0","true","0","14","false","true"
"3292","0","0.9","1","0","true","0","13","false","true"
"3293","0","0.9","1","0","true","0","13","false","true"
"3294","0","0.9","1","0","true","0","12","false","true"
"3295","0","0.9","1","0","true","0","12","false","true"
"3296","0","0.9","1","0","true","0","14","false","true"
"3297","0","0.9","1","0","true","0","15","false","true"
"3299","0","0.9","1","0","true","0","11","false","true"
"3298","0","0.9","1","0","true","0","17","false","true"
"3301","0","0.9","2","0","true","0","12","false","true"
"3300","0","0.9","1","0","true","0","17","false","true"
"3302","0","0.9","2","0","true","0","15","false","true"
"3304","0","0.9","2","0","true","0","13","false","true"
"3303","0","0.9","2","0","true","0","17","false","true"
"3305","0","0.9","2","0","true","0","15","false","true"
"3307","0","0.9","2","0","true","0","12","false","true"
"3306","0","0.9","2","0","true","0","18","false","true"
"3308","0","0.9","2","0","true","0","16","false","true"
"3309","0","0.9","2","0","true","0","16","false","true"
"3311","0","0.9","2","0","true","0","12","false","true"
"3310","0","0.9","2","0","true","0","19","false","true"
"3313","0","0.9","2","0","true","0","18","false","true"
"3312","0","0.9","2","0","true","0","18","false","true"
"3314","0","0.9","2","0","true","0","17","false","true"
"3315","0","0.9","2","0","true","0","13","false","true"
"3316","0","0.9","2","0","true","0","12","false","true"
"3317","0","0.9","2","0","true","0","16","false","true"
"3319","0","0.9","2","0","true","0","15","false","true"
"3320","0","0.9","2","0","true","0","12","false","true"
"3318","0","0.9","2","0","true","0","24","false","true"
"3321","0","0.9","2","0","true","0","11","false","true"
"3323","0","0.9","2","0","true","0","17","false","true"
"3324","0","0.9","2","0","true","0","13","false","true"
"3322","0","0.9","2","0","true","0","22","false","true"
"3325","0","0.9","2","0","true","0","15","false","true"
"3328","0","0.9","2","0","true","0","13","false","true"
"3327","0","0.9","2","0","true","0","15","false","true"
"3326","0","0.9","2","0","true","0","17","false","true"
"3329","0","0.9","2","0","true","0","14","false","true"
"3330","0","0.9","2","0","true","0","15","false","true"
"3332","0","0.9","2","0","true","0","14","false","true"
"3331","0","0.9","2","0","true","0","16","false","true"
"3333","0","0.9","2","0","true","0","14","false","true"
"3334","0","0.9","2","0","true","0","15","false","true"
"3335","0","0.9","2","0","true","0","13","false","true"
"3336","0","0.9","2","0","true","0","19","false","true"
"3337","0","0.9","2","0","true","0","17","false","true"
"3338","0","0.9","2","0","true","0","15","false","true"
"3339","0","0.9","2","0","true","0","17","false","true"
"3340","0","0.9","2","0","true","0","15","false","true"
"3341","0","0.9","2","0","true","0","15","false","true"
"3342","0","0.9","2","0","true","0","13","false","true"
"3343","0","0.9","2","0","true","0","16","false","true"
"3346","0","0.9","2","0","true","0","12","false","true"
"3345","0","0.9","2","0","true","0","16","false","true"
"3344","0","0.9","2","0","true","0","24","false","true"
"3347","0","0.9","2","0","true","0","13","false","true"
"3348","0","0.9","2","0","true","0","14","false","true"
"3349","0","0.9","2","0","true","0","13","false","true"
"3350","0","0.9","2","0","true","0","15","false","true"
"3351","0","0.9","2","0","true","0","18","false","true"
"3352","0","0.9","2","0","true","0","13","false","true"
"3353","0","0.9","2","0","true","0","12","false","true"
"3355","0","0.9","2","0","true","0","11","false","true"
"3357","0","0.9","2","0","true","0","12","false","true"
"3354","0","0.9","2","0","true","0","19","false","true"
"3356","0","0.9","2","0","true","0","13","false","true"
"3358","0","0.9","2","0","true","0","14","false","true"
"3360","0","0.9","2","0","true","0","11","false","true"
"3359","0","0.9","2","0","true","0","13","false","true"
"3361","0","0.9","2","0","true","0","14","false","true"
"3362","0","0.9","2","0","true","0","16","false","true"
"3363","0","0.9","2","0","true","0","17","false","true"
"3364","0","0.9","2","0","true","0","15","false","true"
"3365","0","0.9","2","0","true","0","17","false","true"
"3366","0","0.9","2","0","true","0","15","false","true"
"3368","0","0.9","2","0","true","0","15","false","true"
"3369","0","0.9","2","0","true","0","16","false","true"
"3367","0","0.9","2","0","true","0","21","false","true"
"3370","0","0.9","2","0","true","0","15","false","true"
"3371","0","0.9","2","0","true","0","13","false","true"
"3373","0","0.9","2","0","true","0","12","false","true"
"3372","0","0.9","2","0","true","0","16","false","true"
"3374","0","0.9","2","0","true","0","17","false","true"
"3375","0","0.9","2","0","true","0","15","false","true"
"3377","0","0.9","2","0","true","0","13","false","true"
"3376","0","0.9","2","0","true","0","18","false","true"
"3378","0","0.9","2","0","true","0","16","false","true"
"3379","0","0.9","2","0","true","0","13","false","true"
"3380","0","0.9","2","0","true","0","18","false","true"
"3381","0","0.9","2","0","true","0","15","false","true"
"3382","0","0.9","2","0","true","0","14","false","true"
"3383","0","0.9","2","0","true","0","15","false","true"
"3385","0","0.9","2","0","true","0","15","false","true"
"3384","0","0.9","2","0","true","0","16","false","true"
"3387","0","0.9","2","0","true","0","13","false","true"
"3386","0","0.9","2","0","true","0","19","false","true"
"3388","0","0.9","2","0","true","0","13","false","true"
"3389","0","0.9","2","0","true","0","17","false","true"
"3390","0","0.9","2","0","true","0","13","false","true"
"3391","0","0.9","2","0","true","0","13","false","true"
"3392","0","0.9","2","0","true","0","14","false","true"
"3393","0","0.9","2","0","true","0","12","false","true"
"3395","0","0.9","2","0","true","0","12","false","true"
"3394","0","0.9","2","0","true","0","15","false","true"
"3396","0","0.9","2","0","true","0","15","false","true"
"3398","0","0.9","2","0","true","0","10","false","true"
"3397","0","0.9","2","0","true","0","19","false","true"
"3400","0","0.9","2","0","true","0","15","false","true"
"3399","0","0.9","2","0","true","0","17","false","true"
"3402","0","0.9","3","0","true","0","12","false","true"
"3401","0","0.9","3","0","true","0","23","false","true"
"3404","0","0.9","3","0","true","0","12","false","true"
"3403","0","0.9","3","0","true","0","17","false","true"
"3405","0","0.9","3","0","true","0","16","false","true"
"3407","0","0.9","3","0","true","0","11","false","true"
"3406","0","0.9","3","0","true","0","14","false","true"
"3408","0","0.9","3","0","true","0","14","false","true"
"3409","0","0.9","3","0","true","0","16","false","true"
"3412","0","0.9","3","0","true","0","14","false","true"
"3410","0","0.9","3","0","true","0","17","false","true"
"3411","0","0.9","3","0","true","0","16","false","true"
"3413","0","0.9","3","0","true","0","17","false","true"
"3414","0","0.9","3","0","true","0","15","false","true"
"3416","0","0.9","3","0","true","0","15","false","true"
"3415","0","0.9","3","0","true","0","15","false","true"
"3417","0","0.9","3","0","true","0","12","false","true"
"3418","0","0.9","3","0","true","0","11","false","true"
"3420","0","0.9","3","0","true","0","13","false","true"
"3419","0","0.9","3","0","true","0","18","false","true"
"3421","0","0.9","3","0","true","0","16","false","true"
"3422","0","0.9","3","0","true","0","13","false","true"
"3424","0","0.9","3","0","true","0","13","false","true"
"3423","0","0.9","3","0","true","0","17","false","true"
"3425","0","0.9","3","0","true","0","16","false","true"
"3426","0","0.9","3","0","true","0","14","false","true"
"3427","0","0.9","3","0","true","0","10","false","true"
"3429","0","0.9","3","0","true","0","12","false","true"
"3428","0","0.9","3","0","true","0","18","false","true"
"3430","0","0.9","3","0","true","0","14","false","true"
"3431","0","0.9","3","0","true","0","14","false","true"
"3432","0","0.9","3","0","true","0","16","false","true"
"3433","0","0.9","3","0","true","0","14","false","true"
"3435","0","0.9","3","0","true","0","15","false","true"
"3434","0","0.9","3","0","true","0","19","false","true"
"3436","0","0.9","3","0","true","0","11","false","true"
"3437","0","0.9","3","0","true","0","14","false","true"
"3438","0","0.9","3","0","true","0","15","false","true"
"3439","0","0.9","3","0","true","0","14","false","true"
"3440","0","0.9","3","0","true","0","11","false","true"
"3441","0","0.9","3","0","true","0","13","false","true"
"3442","0","0.9","3","0","true","0","13","false","true"
"3443","0","0.9","3","0","true","0","13","false","true"
"3444","0","0.9","3","0","true","0","12","false","true"
"3445","0","0.9","3","0","true","0","13","false","true"
"3447","0","0.9","3","0","true","0","13","false","true"
"3448","0","0.9","3","0","true","0","15","false","true"
"3446","0","0.9","3","0","true","0","18","false","true"
"3450","0","0.9","3","0","true","0","13","false","true"
"3449","0","0.9","3","0","true","0","14","false","true"
"3452","0","0.9","3","0","true","0","12","false","true"
"3451","0","0.9","3","0","true","0","20","false","true"
"3454","0","0.9","3","0","true","0","12","false","true"
"3453","0","0.9","3","0","true","0","14","false","true"
"3455","0","0.9","3","0","true","0","12","false","true"
"3456","0","0.9","3","0","true","0","13","false","true"
"3457","0","0.9","3","0","true","0","16","false","true"
"3459","0","0.9","3","0","true","0","13","false","true"
"3458","0","0.9","3","0","true","0","18","false","true"
"3460","0","0.9","3","0","true","0","15","false","true"
"3462","0","0.9","3","0","true","0","15","false","true"
"3463","0","0.9","3","0","true","0","13","false","true"
"3461","0","0.9","3","0","true","0","17","false","true"
"3464","0","0.9","3","0","true","0","15","false","true"
"3466","0","0.9","3","0","true","0","15","false","true"
"3465","0","0.9","3","0","true","0","18","false","true"
"3467","0","0.9","3","0","true","0","14","false","true"
"3468","0","0.9","3","0","true","0","13","false","true"
"3469","0","0.9","3","0","true","0","15","false","true"
"3470","0","0.9","3","0","true","0","16","false","true"
"3472","0","0.9","3","0","true","0","15","false","true"
"3471","0","0.9","3","0","true","0","18","false","true"
"3474","0","0.9","3","0","true","0","15","false","true"
"3473","0","0.9","3","0","true","0","19","false","true"
"3475","0","0.9","3","0","true","0","14","false","true"
"3476","0","0.9","3","0","true","0","14","false","true"
"3477","0","0.9","3","0","true","0","12","false","true"
"3479","0","0.9","3","0","true","0","12","false","true"
"3480","0","0.9","3","0","true","0","13","false","true"
"3478","0","0.9","3","0","true","0","17","false","true"
"3482","0","0.9","3","0","true","0","15","false","true"
"3481","0","0.9","3","0","true","0","20","false","true"
"3484","0","0.9","3","0","true","0","14","false","true"
"3483","0","0.9","3","0","true","0","16","false","true"
"3485","0","0.9","3","0","true","0","14","false","true"
"3486","0","0.9","3","0","true","0","13","false","true"
"3487","0","0.9","3","0","true","0","14","false","true"
"3488","0","0.9","3","0","true","0","17","false","true"
"3489","0","0.9","3","0","true","0","14","false","true"
"3491","0","0.9","3","0","true","0","12","false","true"
"3490","0","0.9","3","0","true","0","19","false","true"
"3492","0","0.9","3","0","true","0","14","false","true"
"3493","0","0.9","3","0","true","0","14","false","true"
"3494","0","0.9","3","0","true","0","17","false","true"
"3495","0","0.9","3","0","true","0","14","false","true"
"3497","0","0.9","3","0","true","0","14","false","true"
"3496","0","0.9","3","0","true","0","17","false","true"
"3498","0","0.9","3","0","true","0","13","false","true"
"3499","0","0.9","3","0","true","0","13","false","true"
"3500","0","0.9","3","0","true","0","16","false","true"
"3502","0","0.9","4","0","true","0","14","false","true"
"3501","0","0.9","4","0","true","0","20","false","true"
"3504","0","0.9","4","0","true","0","13","false","true"
"3503","0","0.9","4","0","true","0","23","false","true"
"3505","0","0.9","4","0","true","0","15","false","true"
"3506","0","0.9","4","0","true","0","13","false","true"
"3507","0","0.9","4","0","true","0","14","false","true"
"3508","0","0.9","4","0","true","0","17","false","true"
"3510","0","0.9","4","0","true","0","11","false","true"
"3509","0","0.9","4","0","true","0","18","false","true"
"3511","0","0.9","4","0","true","0","12","false","true"
"3513","0","0.9","4","0","true","0","13","false","true"
"3512","0","0.9","4","0","true","0","16","false","true"
"3514","0","0.9","4","0","true","0","17","false","true"
"3515","0","0.9","4","0","true","0","16","false","true"
"3516","0","0.9","4","0","true","0","10","false","true"
"3518","0","0.9","4","0","true","0","16","false","true"
"3517","0","0.9","4","0","true","0","23","false","true"
"3520","0","0.9","4","0","true","0","14","false","true"
"3519","0","0.9","4","0","true","0","16","false","true"
"3523","0","0.9","4","0","true","0","13","false","true"
"3524","0","0.9","4","0","true","0","16","false","true"
"3522","0","0.9","4","0","true","0","18","false","true"
"3521","0","0.9","4","0","true","0","25","false","true"
"3525","0","0.9","4","0","true","0","13","false","true"
"3526","0","0.9","4","0","true","0","14","false","true"
"3527","0","0.9","4","0","true","0","16","false","true"
"3528","0","0.9","4","0","true","0","17","false","true"
"3529","0","0.9","4","0","true","0","14","false","true"
"3530","0","0.9","4","0","true","0","13","false","true"
"3531","0","0.9","4","0","true","0","12","false","true"
"3532","0","0.9","4","0","true","0","17","false","true"
"3533","0","0.9","4","0","true","0","13","false","true"
"3534","0","0.9","4","0","true","0","15","false","true"
"3535","0","0.9","4","0","true","0","12","false","true"
"3537","0","0.9","4","0","true","0","12","false","true"
"3536","0","0.9","4","0","true","0","15","false","true"
"3539","0","0.9","4","0","true","0","13","false","true"
"3538","0","0.9","4","0","true","0","15","false","true"
"3540","0","0.9","4","0","true","0","13","false","true"
"3541","0","0.9","4","0","true","0","13","false","true"
"3542","0","0.9","4","0","true","0","15","false","true"
"3543","0","0.9","4","0","true","0","14","false","true"
"3544","0","0.9","4","0","true","0","13","false","true"
"3547","0","0.9","4","0","true","0","14","false","true"
"3546","0","0.9","4","0","true","0","17","false","true"
"3545","0","0.9","4","0","true","0","21","false","true"
"3548","0","0.9","4","0","true","0","14","false","true"
"3549","0","0.9","4","0","true","0","13","false","true"
"3551","0","0.9","4","0","true","0","13","false","true"
"3550","0","0.9","4","0","true","0","16","false","true"
"3552","0","0.9","4","0","true","0","14","false","true"
"3553","0","0.9","4","0","true","0","14","false","true"
"3554","0","0.9","4","0","true","0","13","false","true"
"3555","0","0.9","4","0","true","0","16","false","true"
"3556","0","0.9","4","0","true","0","14","false","true"
"3557","0","0.9","4","0","true","0","18","false","true"
"3559","0","0.9","4","0","true","0","16","false","true"
"3558","0","0.9","4","0","true","0","22","false","true"
"3561","0","0.9","4","0","true","0","11","false","true"
"3560","0","0.9","4","0","true","0","14","false","true"
"3563","0","0.9","4","0","true","0","14","false","true"
"3562","0","0.9","4","0","true","0","17","false","true"
"3564","0","0.9","4","0","true","0","16","false","true"
"3567","0","0.9","4","0","true","0","15","false","true"
"3565","0","0.9","4","0","true","0","22","false","true"
"3566","0","0.9","4","0","true","0","18","false","true"
"3568","0","0.9","4","0","true","0","13","false","true"
"3570","0","0.9","4","0","true","0","11","false","true"
"3571","0","0.9","4","0","true","0","14","false","true"
"3569","0","0.9","4","0","true","0","21","false","true"
"3572","0","0.9","4","0","true","0","17","false","true"
"3573","0","0.9","4","0","true","0","12","false","true"
"3574","0","0.9","4","0","true","0","11","false","true"
"3575","0","0.9","4","0","true","0","14","false","true"
"3576","0","0.9","4","0","true","0","15","false","true"
"3577","0","0.9","4","0","true","0","15","false","true"
"3578","0","0.9","4","0","true","0","17","false","true"
"3579","0","0.9","4","0","true","0","14","false","true"
"3580","0","0.9","4","0","true","0","15","false","true"
"3581","0","0.9","4","0","true","0","14","false","true"
"3583","0","0.9","4","0","true","0","15","false","true"
"3582","0","0.9","4","0","true","0","21","false","true"
"3584","0","0.9","4","0","true","0","19","false","true"
"3585","0","0.9","4","0","true","0","15","false","true"
"3587","0","0.9","4","0","true","0","13","false","true"
"3586","0","0.9","4","0","true","0","14","false","true"
"3589","0","0.9","4","0","true","0","15","false","true"
"3590","0","0.9","4","0","true","0","13","false","true"
"3591","0","0.9","4","0","true","0","14","false","true"
"3588","0","0.9","4","0","true","0","23","false","true"
"3594","0","0.9","4","0","true","0","13","false","true"
"3593","0","0.9","4","0","true","0","13","false","true"
"3595","0","0.9","4","0","true","0","11","false","true"
"3592","0","0.9","4","0","true","0","17","false","true"
"3597","0","0.9","4","0","true","0","11","false","true"
"3598","0","0.9","4","0","true","0","15","false","true"
"3596","0","0.9","4","0","true","0","18","false","true"
"3599","0","0.9","4","0","true","0","17","false","true"
"3600","0","0.9","4","0","true","0","15","false","true"
"3602","0","1","1","0","true","0","12","false","true"
"3601","0","1","1","0","true","0","15","false","true"
"3603","0","1","1","0","true","0","11","false","true"
"3606","0","1","1","0","true","0","10","false","true"
"3604","0","1","1","0","true","0","16","false","true"
"3605","0","1","1","0","true","0","16","false","true"
"3607","0","1","1","0","true","0","12","false","true"
