"[run number]","mr_marker","random-pairing","game","initial_proportion_ethnic_learning","mr_learning_style","ethnic_bias?","mr_strategy","[step]","success?","collapse?"
"1456","0","0.3","1","0.5","0","true","0","314","true","false"
"1457","0","0.3","1","0.5","0","true","0","313","true","false"
"1460","0","0.3","1","0.5","0","true","0","23","false","true"
"1459","0","0.3","1","0.5","0","true","0","357","true","false"
"1463","0","0.3","1","0.5","0","true","0","42","false","true"
"1462","0","0.3","1","0.5","0","true","0","209","true","false"
"1458","0","0.3","1","0.5","0","true","0","409","true","false"
"1461","0","0.3","1","0.5","0","true","0","249","true","false"
"1464","0","0.3","1","0.5","0","true","0","171","true","false"
"1468","0","0.3","1","0.5","0","true","0","27","false","true"
"1469","0","0.3","1","0.5","0","true","0","19","false","true"
"1465","0","0.3","1","0.5","0","true","0","322","true","false"
"1467","0","0.3","1","0.5","0","true","0","315","true","false"
"1466","0","0.3","1","0.5","0","true","0","275","true","false"
"1472","0","0.3","1","0.5","0","true","0","237","true","false"
"1470","0","0.3","1","0.5","0","true","0","451","true","false"
"1475","0","0.3","1","0.5","0","true","0","19","false","true"
"1471","0","0.3","1","0.5","0","true","0","414","true","false"
"1477","0","0.3","1","0.5","0","true","0","18","false","true"
"1473","0","0.3","1","0.5","0","true","0","244","true","false"
"1478","0","0.3","1","0.5","0","true","0","24","false","true"
"1479","0","0.3","1","0.5","0","true","0","38","false","true"
"1476","0","0.3","1","0.5","0","true","0","194","true","false"
"1482","0","0.3","1","0.5","0","true","0","203","true","false"
"1483","0","0.3","1","0.5","0","true","0","47","false","true"
"1480","0","0.3","1","0.5","0","true","0","395","true","false"
"1484","0","0.3","1","0.5","0","true","0","259","true","false"
"1481","0","0.3","1","0.5","0","true","0","433","true","false"
"1474","0","0.3","1","0.5","0","true","0","891","true","false"
"1485","0","0.3","1","0.5","0","true","0","423","true","false"
"1487","0","0.3","1","0.5","0","true","0","174","true","false"
"1489","0","0.3","1","0.5","0","true","0","203","true","false"
"1488","0","0.3","1","0.5","0","true","0","525","true","false"
"1490","0","0.3","1","0.5","0","true","0","262","true","false"
"1492","0","0.3","1","0.5","0","true","0","47","false","true"
"1494","0","0.3","1","0.5","0","true","0","38","false","true"
"1486","0","0.3","1","0.5","0","true","0","716","true","false"
"1496","0","0.3","1","0.5","0","true","0","32","false","true"
"1497","0","0.3","1","0.5","0","true","0","21","false","true"
"1491","0","0.3","1","0.5","0","true","0","495","true","false"
"1495","0","0.3","1","0.5","0","true","0","255","true","false"
"1498","0","0.3","1","0.5","0","true","0","226","true","false"
"1501","0","0.4","1","0.1","0","true","0","17","false","true"
"1502","0","0.4","1","0.1","0","true","0","11","false","true"
"1503","0","0.4","1","0.1","0","true","0","16","false","true"
"1504","0","0.4","1","0.1","0","true","0","13","false","true"
"1499","0","0.3","1","0.5","0","true","0","164","true","false"
"1505","0","0.4","1","0.1","0","true","0","13","false","true"
"1506","0","0.4","1","0.1","0","true","0","14","false","true"
"1507","0","0.4","1","0.1","0","true","0","15","false","true"
"1508","0","0.4","1","0.1","0","true","0","12","false","true"
"1509","0","0.4","1","0.1","0","true","0","12","false","true"
"1511","0","0.4","1","0.1","0","true","0","10","false","true"
"1510","0","0.4","1","0.1","0","true","0","16","false","true"
"1513","0","0.4","1","0.1","0","true","0","15","false","true"
"1512","0","0.4","1","0.1","0","true","0","22","false","true"
"1515","0","0.4","1","0.1","0","true","0","15","false","true"
"1514","0","0.4","1","0.1","0","true","0","17","false","true"
"1516","0","0.4","1","0.1","0","true","0","13","false","true"
"1517","0","0.4","1","0.1","0","true","0","14","false","true"
"1518","0","0.4","1","0.1","0","true","0","13","false","true"
"1519","0","0.4","1","0.1","0","true","0","15","false","true"
"1520","0","0.4","1","0.1","0","true","0","12","false","true"
"1521","0","0.4","1","0.1","0","true","0","12","false","true"
"1522","0","0.4","1","0.1","0","true","0","12","false","true"
"1523","0","0.4","1","0.1","0","true","0","9","false","true"
"1524","0","0.4","1","0.1","0","true","0","12","false","true"
"1525","0","0.4","1","0.1","0","true","0","14","false","true"
"1526","0","0.4","1","0.1","0","true","0","11","false","true"
"1527","0","0.4","1","0.1","0","true","0","12","false","true"
"1528","0","0.4","1","0.1","0","true","0","14","false","true"
"1529","0","0.4","1","0.1","0","true","0","10","false","true"
"1531","0","0.4","1","0.1","0","true","0","12","false","true"
"1530","0","0.4","1","0.1","0","true","0","24","false","true"
"1532","0","0.4","1","0.1","0","true","0","12","false","true"
"1533","0","0.4","1","0.1","0","true","0","12","false","true"
"1534","0","0.4","1","0.1","0","true","0","12","false","true"
"1535","0","0.4","1","0.1","0","true","0","10","false","true"
"1536","0","0.4","1","0.1","0","true","0","12","false","true"
"1537","0","0.4","1","0.1","0","true","0","10","false","true"
"1500","0","0.3","1","0.5","0","true","0","403","true","false"
"1538","0","0.4","1","0.1","0","true","0","19","false","true"
"1540","0","0.4","1","0.1","0","true","0","15","false","true"
"1541","0","0.4","1","0.1","0","true","0","13","false","true"
"1539","0","0.4","1","0.1","0","true","0","23","false","true"
"1542","0","0.4","1","0.1","0","true","0","13","false","true"
"1543","0","0.4","1","0.1","0","true","0","13","false","true"
"1544","0","0.4","1","0.1","0","true","0","15","false","true"
"1545","0","0.4","1","0.1","0","true","0","11","false","true"
"1546","0","0.4","1","0.1","0","true","0","15","false","true"
"1547","0","0.4","1","0.1","0","true","0","14","false","true"
"1548","0","0.4","1","0.1","0","true","0","11","false","true"
"1549","0","0.4","1","0.1","0","true","0","10","false","true"
"1550","0","0.4","1","0.1","0","true","0","15","false","true"
"1551","0","0.4","1","0.1","0","true","0","12","false","true"
"1493","0","0.3","1","0.5","0","true","0","571","true","false"
"1552","0","0.4","1","0.1","0","true","0","16","false","true"
"1553","0","0.4","1","0.1","0","true","0","16","false","true"
"1556","0","0.4","1","0.1","0","true","0","10","false","true"
"1554","0","0.4","1","0.1","0","true","0","17","false","true"
"1555","0","0.4","1","0.1","0","true","0","14","false","true"
"1557","0","0.4","1","0.1","0","true","0","13","false","true"
"1558","0","0.4","1","0.1","0","true","0","15","false","true"
"1559","0","0.4","1","0.1","0","true","0","14","false","true"
"1560","0","0.4","1","0.1","0","true","0","10","false","true"
"1561","0","0.4","1","0.1","0","true","0","11","false","true"
"1562","0","0.4","1","0.1","0","true","0","13","false","true"
"1564","0","0.4","1","0.1","0","true","0","12","false","true"
"1565","0","0.4","1","0.1","0","true","0","11","false","true"
"1563","0","0.4","1","0.1","0","true","0","20","false","true"
"1566","0","0.4","1","0.1","0","true","0","10","false","true"
"1568","0","0.4","1","0.1","0","true","0","12","false","true"
"1569","0","0.4","1","0.1","0","true","0","11","false","true"
"1567","0","0.4","1","0.1","0","true","0","14","false","true"
"1570","0","0.4","1","0.1","0","true","0","12","false","true"
"1571","0","0.4","1","0.1","0","true","0","12","false","true"
"1572","0","0.4","1","0.1","0","true","0","14","false","true"
"1574","0","0.4","1","0.1","0","true","0","15","false","true"
"1573","0","0.4","1","0.1","0","true","0","15","false","true"
"1575","0","0.4","1","0.1","0","true","0","12","false","true"
"1576","0","0.4","1","0.1","0","true","0","12","false","true"
"1577","0","0.4","1","0.1","0","true","0","10","false","true"
"1578","0","0.4","1","0.1","0","true","0","15","false","true"
"1580","0","0.4","1","0.1","0","true","0","14","false","true"
"1581","0","0.4","1","0.1","0","true","0","14","false","true"
"1579","0","0.4","1","0.1","0","true","0","21","false","true"
"1583","0","0.4","1","0.1","0","true","0","13","false","true"
"1582","0","0.4","1","0.1","0","true","0","11","false","true"
"1585","0","0.4","1","0.1","0","true","0","15","false","true"
"1584","0","0.4","1","0.1","0","true","0","16","false","true"
"1586","0","0.4","1","0.1","0","true","0","13","false","true"
"1587","0","0.4","1","0.1","0","true","0","13","false","true"
"1588","0","0.4","1","0.1","0","true","0","13","false","true"
"1589","0","0.4","1","0.1","0","true","0","14","false","true"
"1590","0","0.4","1","0.1","0","true","0","19","false","true"
"1591","0","0.4","1","0.1","0","true","0","14","false","true"
"1593","0","0.4","1","0.1","0","true","0","13","false","true"
"1592","0","0.4","1","0.1","0","true","0","14","false","true"
"1594","0","0.4","1","0.1","0","true","0","13","false","true"
"1597","0","0.4","1","0.1","0","true","0","13","false","true"
"1596","0","0.4","1","0.1","0","true","0","16","false","true"
"1595","0","0.4","1","0.1","0","true","0","17","false","true"
"1598","0","0.4","1","0.1","0","true","0","13","false","true"
"1599","0","0.4","1","0.1","0","true","0","12","false","true"
"1600","0","0.4","1","0.1","0","true","0","17","false","true"
"1601","0","0.4","1","0.2","0","true","0","14","false","true"
"1603","0","0.4","1","0.2","0","true","0","12","false","true"
"1602","0","0.4","1","0.2","0","true","0","16","false","true"
"1604","0","0.4","1","0.2","0","true","0","12","false","true"
"1606","0","0.4","1","0.2","0","true","0","12","false","true"
"1607","0","0.4","1","0.2","0","true","0","12","false","true"
"1608","0","0.4","1","0.2","0","true","0","14","false","true"
"1605","0","0.4","1","0.2","0","true","0","20","false","true"
"1610","0","0.4","1","0.2","0","true","0","11","false","true"
"1609","0","0.4","1","0.2","0","true","0","17","false","true"
"1612","0","0.4","1","0.2","0","true","0","12","false","true"
"1613","0","0.4","1","0.2","0","true","0","12","false","true"
"1611","0","0.4","1","0.2","0","true","0","18","false","true"
"1614","0","0.4","1","0.2","0","true","0","14","false","true"
"1616","0","0.4","1","0.2","0","true","0","15","false","true"
"1617","0","0.4","1","0.2","0","true","0","16","false","true"
"1618","0","0.4","1","0.2","0","true","0","19","false","true"
"1615","0","0.4","1","0.2","0","true","0","22","false","true"
"1619","0","0.4","1","0.2","0","true","0","14","false","true"
"1620","0","0.4","1","0.2","0","true","0","15","false","true"
"1623","0","0.4","1","0.2","0","true","0","13","false","true"
"1622","0","0.4","1","0.2","0","true","0","14","false","true"
"1624","0","0.4","1","0.2","0","true","0","18","false","true"
"1621","0","0.4","1","0.2","0","true","0","26","false","true"
"1625","0","0.4","1","0.2","0","true","0","12","false","true"
"1626","0","0.4","1","0.2","0","true","0","10","false","true"
"1629","0","0.4","1","0.2","0","true","0","13","false","true"
"1628","0","0.4","1","0.2","0","true","0","17","false","true"
"1627","0","0.4","1","0.2","0","true","0","19","false","true"
"1630","0","0.4","1","0.2","0","true","0","12","false","true"
"1633","0","0.4","1","0.2","0","true","0","10","false","true"
"1631","0","0.4","1","0.2","0","true","0","16","false","true"
"1632","0","0.4","1","0.2","0","true","0","17","false","true"
"1634","0","0.4","1","0.2","0","true","0","12","false","true"
"1635","0","0.4","1","0.2","0","true","0","11","false","true"
"1636","0","0.4","1","0.2","0","true","0","18","false","true"
"1637","0","0.4","1","0.2","0","true","0","20","false","true"
"1638","0","0.4","1","0.2","0","true","0","15","false","true"
"1639","0","0.4","1","0.2","0","true","0","15","false","true"
"1640","0","0.4","1","0.2","0","true","0","15","false","true"
"1641","0","0.4","1","0.2","0","true","0","14","false","true"
"1643","0","0.4","1","0.2","0","true","0","12","false","true"
"1642","0","0.4","1","0.2","0","true","0","16","false","true"
"1644","0","0.4","1","0.2","0","true","0","17","false","true"
"1646","0","0.4","1","0.2","0","true","0","18","false","true"
"1645","0","0.4","1","0.2","0","true","0","21","false","true"
"1647","0","0.4","1","0.2","0","true","0","16","false","true"
"1648","0","0.4","1","0.2","0","true","0","16","false","true"
"1649","0","0.4","1","0.2","0","true","0","17","false","true"
"1650","0","0.4","1","0.2","0","true","0","19","false","true"
"1652","0","0.4","1","0.2","0","true","0","16","false","true"
"1651","0","0.4","1","0.2","0","true","0","17","false","true"
"1653","0","0.4","1","0.2","0","true","0","15","false","true"
"1654","0","0.4","1","0.2","0","true","0","12","false","true"
"1655","0","0.4","1","0.2","0","true","0","16","false","true"
"1657","0","0.4","1","0.2","0","true","0","18","false","true"
"1656","0","0.4","1","0.2","0","true","0","18","false","true"
"1658","0","0.4","1","0.2","0","true","0","19","false","true"
"1659","0","0.4","1","0.2","0","true","0","13","false","true"
"1661","0","0.4","1","0.2","0","true","0","11","false","true"
"1662","0","0.4","1","0.2","0","true","0","15","false","true"
"1663","0","0.4","1","0.2","0","true","0","12","false","true"
"1660","0","0.4","1","0.2","0","true","0","20","false","true"
"1667","0","0.4","1","0.2","0","true","0","11","false","true"
"1666","0","0.4","1","0.2","0","true","0","15","false","true"
"1664","0","0.4","1","0.2","0","true","0","16","false","true"
"1665","0","0.4","1","0.2","0","true","0","18","false","true"
"1668","0","0.4","1","0.2","0","true","0","13","false","true"
"1669","0","0.4","1","0.2","0","true","0","17","false","true"
"1670","0","0.4","1","0.2","0","true","0","13","false","true"
"1671","0","0.4","1","0.2","0","true","0","17","false","true"
"1672","0","0.4","1","0.2","0","true","0","14","false","true"
"1673","0","0.4","1","0.2","0","true","0","15","false","true"
"1675","0","0.4","1","0.2","0","true","0","19","false","true"
"1676","0","0.4","1","0.2","0","true","0","12","false","true"
"1674","0","0.4","1","0.2","0","true","0","23","false","true"
"1679","0","0.4","1","0.2","0","true","0","11","false","true"
"1677","0","0.4","1","0.2","0","true","0","22","false","true"
"1678","0","0.4","1","0.2","0","true","0","20","false","true"
"1681","0","0.4","1","0.2","0","true","0","13","false","true"
"1680","0","0.4","1","0.2","0","true","0","16","false","true"
"1682","0","0.4","1","0.2","0","true","0","20","false","true"
"1683","0","0.4","1","0.2","0","true","0","18","false","true"
"1685","0","0.4","1","0.2","0","true","0","11","false","true"
"1684","0","0.4","1","0.2","0","true","0","20","false","true"
"1687","0","0.4","1","0.2","0","true","0","15","false","true"
"1686","0","0.4","1","0.2","0","true","0","18","false","true"
"1689","0","0.4","1","0.2","0","true","0","14","false","true"
"1688","0","0.4","1","0.2","0","true","0","16","false","true"
"1691","0","0.4","1","0.2","0","true","0","14","false","true"
"1690","0","0.4","1","0.2","0","true","0","16","false","true"
"1692","0","0.4","1","0.2","0","true","0","13","false","true"
"1695","0","0.4","1","0.2","0","true","0","12","false","true"
"1693","0","0.4","1","0.2","0","true","0","19","false","true"
"1696","0","0.4","1","0.2","0","true","0","15","false","true"
"1694","0","0.4","1","0.2","0","true","0","21","false","true"
"1697","0","0.4","1","0.2","0","true","0","14","false","true"
"1700","0","0.4","1","0.2","0","true","0","9","false","true"
"1698","0","0.4","1","0.2","0","true","0","23","false","true"
"1699","0","0.4","1","0.2","0","true","0","29","false","true"
"1702","0","0.4","1","0.3","0","true","0","18","false","true"
"1701","0","0.4","1","0.3","0","true","0","27","false","true"
"1705","0","0.4","1","0.3","0","true","0","14","false","true"
"1703","0","0.4","1","0.3","0","true","0","19","false","true"
"1706","0","0.4","1","0.3","0","true","0","16","false","true"
"1704","0","0.4","1","0.3","0","true","0","23","false","true"
"1707","0","0.4","1","0.3","0","true","0","17","false","true"
"1708","0","0.4","1","0.3","0","true","0","15","false","true"
"1709","0","0.4","1","0.3","0","true","0","16","false","true"
"1710","0","0.4","1","0.3","0","true","0","17","false","true"
"1711","0","0.4","1","0.3","0","true","0","16","false","true"
"1714","0","0.4","1","0.3","0","true","0","15","false","true"
"1712","0","0.4","1","0.3","0","true","0","17","false","true"
"1715","0","0.4","1","0.3","0","true","0","16","false","true"
"1713","0","0.4","1","0.3","0","true","0","32","false","true"
"1716","0","0.4","1","0.3","0","true","0","16","false","true"
"1717","0","0.4","1","0.3","0","true","0","14","false","true"
"1718","0","0.4","1","0.3","0","true","0","19","false","true"
"1719","0","0.4","1","0.3","0","true","0","16","false","true"
"1720","0","0.4","1","0.3","0","true","0","30","false","true"
"1722","0","0.4","1","0.3","0","true","0","18","false","true"
"1721","0","0.4","1","0.3","0","true","0","24","false","true"
"1723","0","0.4","1","0.3","0","true","0","20","false","true"
"1724","0","0.4","1","0.3","0","true","0","12","false","true"
"1725","0","0.4","1","0.3","0","true","0","15","false","true"
"1726","0","0.4","1","0.3","0","true","0","14","false","true"
"1727","0","0.4","1","0.3","0","true","0","23","false","true"
"1728","0","0.4","1","0.3","0","true","0","15","false","true"
"1729","0","0.4","1","0.3","0","true","0","17","false","true"
"1730","0","0.4","1","0.3","0","true","0","16","false","true"
"1731","0","0.4","1","0.3","0","true","0","18","false","true"
"1732","0","0.4","1","0.3","0","true","0","16","false","true"
"1733","0","0.4","1","0.3","0","true","0","13","false","true"
"1734","0","0.4","1","0.3","0","true","0","14","false","true"
"1736","0","0.4","1","0.3","0","true","0","16","false","true"
"1735","0","0.4","1","0.3","0","true","0","20","false","true"
"1737","0","0.4","1","0.3","0","true","0","17","false","true"
"1738","0","0.4","1","0.3","0","true","0","14","false","true"
"1739","0","0.4","1","0.3","0","true","0","15","false","true"
"1740","0","0.4","1","0.3","0","true","0","18","false","true"
"1741","0","0.4","1","0.3","0","true","0","20","false","true"
"1742","0","0.4","1","0.3","0","true","0","12","false","true"
"1743","0","0.4","1","0.3","0","true","0","22","false","true"
"1744","0","0.4","1","0.3","0","true","0","21","false","true"
"1745","0","0.4","1","0.3","0","true","0","16","false","true"
"1746","0","0.4","1","0.3","0","true","0","14","false","true"
"1747","0","0.4","1","0.3","0","true","0","14","false","true"
"1748","0","0.4","1","0.3","0","true","0","21","false","true"
"1749","0","0.4","1","0.3","0","true","0","23","false","true"
"1750","0","0.4","1","0.3","0","true","0","18","false","true"
"1751","0","0.4","1","0.3","0","true","0","16","false","true"
"1752","0","0.4","1","0.3","0","true","0","18","false","true"
"1753","0","0.4","1","0.3","0","true","0","16","false","true"
"1755","0","0.4","1","0.3","0","true","0","16","false","true"
"1754","0","0.4","1","0.3","0","true","0","16","false","true"
"1757","0","0.4","1","0.3","0","true","0","15","false","true"
"1758","0","0.4","1","0.3","0","true","0","17","false","true"
"1756","0","0.4","1","0.3","0","true","0","21","false","true"
"1759","0","0.4","1","0.3","0","true","0","15","false","true"
"1760","0","0.4","1","0.3","0","true","0","13","false","true"
"1762","0","0.4","1","0.3","0","true","0","18","false","true"
"1761","0","0.4","1","0.3","0","true","0","23","false","true"
"1764","0","0.4","1","0.3","0","true","0","18","false","true"
"1765","0","0.4","1","0.3","0","true","0","13","false","true"
"1766","0","0.4","1","0.3","0","true","0","13","false","true"
"1763","0","0.4","1","0.3","0","true","0","29","false","true"
"1767","0","0.4","1","0.3","0","true","0","16","false","true"
"1768","0","0.4","1","0.3","0","true","0","15","false","true"
"1769","0","0.4","1","0.3","0","true","0","15","false","true"
"1770","0","0.4","1","0.3","0","true","0","18","false","true"
"1771","0","0.4","1","0.3","0","true","0","18","false","true"
"1772","0","0.4","1","0.3","0","true","0","18","false","true"
"1773","0","0.4","1","0.3","0","true","0","21","false","true"
"1775","0","0.4","1","0.3","0","true","0","14","false","true"
"1774","0","0.4","1","0.3","0","true","0","16","false","true"
"1776","0","0.4","1","0.3","0","true","0","16","false","true"
"1777","0","0.4","1","0.3","0","true","0","16","false","true"
"1778","0","0.4","1","0.3","0","true","0","21","false","true"
"1780","0","0.4","1","0.3","0","true","0","16","false","true"
"1779","0","0.4","1","0.3","0","true","0","16","false","true"
"1781","0","0.4","1","0.3","0","true","0","18","false","true"
"1782","0","0.4","1","0.3","0","true","0","21","false","true"
"1785","0","0.4","1","0.3","0","true","0","12","false","true"
"1784","0","0.4","1","0.3","0","true","0","17","false","true"
"1783","0","0.4","1","0.3","0","true","0","22","false","true"
"1789","0","0.4","1","0.3","0","true","0","13","false","true"
"1788","0","0.4","1","0.3","0","true","0","14","false","true"
"1786","0","0.4","1","0.3","0","true","0","21","false","true"
"1787","0","0.4","1","0.3","0","true","0","20","false","true"
"1790","0","0.4","1","0.3","0","true","0","18","false","true"
"1793","0","0.4","1","0.3","0","true","0","15","false","true"
"1792","0","0.4","1","0.3","0","true","0","17","false","true"
"1791","0","0.4","1","0.3","0","true","0","25","false","true"
"1794","0","0.4","1","0.3","0","true","0","18","false","true"
"1795","0","0.4","1","0.3","0","true","0","19","false","true"
"1796","0","0.4","1","0.3","0","true","0","25","false","true"
"1799","0","0.4","1","0.3","0","true","0","15","false","true"
"1797","0","0.4","1","0.3","0","true","0","16","false","true"
"1798","0","0.4","1","0.3","0","true","0","22","false","true"
"1800","0","0.4","1","0.3","0","true","0","17","false","true"
"1802","0","0.4","1","0.4","0","true","0","17","false","true"
"1804","0","0.4","1","0.4","0","true","0","15","false","true"
"1801","0","0.4","1","0.4","0","true","0","27","false","true"
"1803","0","0.4","1","0.4","0","true","0","30","false","true"
"1807","0","0.4","1","0.4","0","true","0","21","false","true"
"1805","0","0.4","1","0.4","0","true","0","26","false","true"
"1808","0","0.4","1","0.4","0","true","0","18","false","true"
"1809","0","0.4","1","0.4","0","true","0","21","false","true"
"1811","0","0.4","1","0.4","0","true","0","18","false","true"
"1810","0","0.4","1","0.4","0","true","0","22","false","true"
"1812","0","0.4","1","0.4","0","true","0","16","false","true"
"1813","0","0.4","1","0.4","0","true","0","16","false","true"
"1815","0","0.4","1","0.4","0","true","0","30","false","true"
"1816","0","0.4","1","0.4","0","true","0","31","false","true"
"1814","0","0.4","1","0.4","0","true","0","34","false","true"
"1817","0","0.4","1","0.4","0","true","0","26","false","true"
"1819","0","0.4","1","0.4","0","true","0","18","false","true"
"1818","0","0.4","1","0.4","0","true","0","38","false","true"
"1820","0","0.4","1","0.4","0","true","0","19","false","true"
"1821","0","0.4","1","0.4","0","true","0","16","false","true"
"1822","0","0.4","1","0.4","0","true","0","19","false","true"
"1823","0","0.4","1","0.4","0","true","0","21","false","true"
"1806","0","0.4","1","0.4","0","true","0","171","true","false"
"1824","0","0.4","1","0.4","0","true","0","15","false","true"
"1827","0","0.4","1","0.4","0","true","0","17","false","true"
"1826","0","0.4","1","0.4","0","true","0","18","false","true"
"1828","0","0.4","1","0.4","0","true","0","23","false","true"
"1829","0","0.4","1","0.4","0","true","0","17","false","true"
"1830","0","0.4","1","0.4","0","true","0","47","false","true"
"1832","0","0.4","1","0.4","0","true","0","32","false","true"
"1831","0","0.4","1","0.4","0","true","0","31","false","true"
"1833","0","0.4","1","0.4","0","true","0","18","false","true"
"1834","0","0.4","1","0.4","0","true","0","19","false","true"
"1835","0","0.4","1","0.4","0","true","0","19","false","true"
"1836","0","0.4","1","0.4","0","true","0","16","false","true"
"1837","0","0.4","1","0.4","0","true","0","19","false","true"
"1838","0","0.4","1","0.4","0","true","0","15","false","true"
"1840","0","0.4","1","0.4","0","true","0","13","false","true"
"1825","0","0.4","1","0.4","0","true","0","150","true","false"
"1839","0","0.4","1","0.4","0","true","0","35","false","true"
"1842","0","0.4","1","0.4","0","true","0","18","false","true"
"1841","0","0.4","1","0.4","0","true","0","24","false","true"
"1844","0","0.4","1","0.4","0","true","0","15","false","true"
"1843","0","0.4","1","0.4","0","true","0","25","false","true"
"1845","0","0.4","1","0.4","0","true","0","26","false","true"
"1847","0","0.4","1","0.4","0","true","0","22","false","true"
"1848","0","0.4","1","0.4","0","true","0","20","false","true"
"1849","0","0.4","1","0.4","0","true","0","24","false","true"
"1851","0","0.4","1","0.4","0","true","0","13","false","true"
"1850","0","0.4","1","0.4","0","true","0","17","false","true"
"1852","0","0.4","1","0.4","0","true","0","17","false","true"
"1853","0","0.4","1","0.4","0","true","0","19","false","true"
"1854","0","0.4","1","0.4","0","true","0","17","false","true"
"1855","0","0.4","1","0.4","0","true","0","25","false","true"
"1856","0","0.4","1","0.4","0","true","0","30","false","true"
"1857","0","0.4","1","0.4","0","true","0","38","false","true"
"1858","0","0.4","1","0.4","0","true","0","25","false","true"
"1860","0","0.4","1","0.4","0","true","0","15","false","true"
"1859","0","0.4","1","0.4","0","true","0","24","false","true"
"1862","0","0.4","1","0.4","0","true","0","15","false","true"
"1863","0","0.4","1","0.4","0","true","0","16","false","true"
"1861","0","0.4","1","0.4","0","true","0","25","false","true"
"1865","0","0.4","1","0.4","0","true","0","15","false","true"
"1866","0","0.4","1","0.4","0","true","0","16","false","true"
"1868","0","0.4","1","0.4","0","true","0","23","false","true"
"1864","0","0.4","1","0.4","0","true","0","49","false","true"
"1867","0","0.4","1","0.4","0","true","0","43","false","true"
"1870","0","0.4","1","0.4","0","true","0","16","false","true"
"1869","0","0.4","1","0.4","0","true","0","27","false","true"
"1872","0","0.4","1","0.4","0","true","0","15","false","true"
"1873","0","0.4","1","0.4","0","true","0","15","false","true"
"1871","0","0.4","1","0.4","0","true","0","24","false","true"
"1874","0","0.4","1","0.4","0","true","0","20","false","true"
"1875","0","0.4","1","0.4","0","true","0","22","false","true"
"1876","0","0.4","1","0.4","0","true","0","21","false","true"
"1877","0","0.4","1","0.4","0","true","0","21","false","true"
"1878","0","0.4","1","0.4","0","true","0","18","false","true"
"1879","0","0.4","1","0.4","0","true","0","20","false","true"
"1881","0","0.4","1","0.4","0","true","0","16","false","true"
"1880","0","0.4","1","0.4","0","true","0","25","false","true"
"1882","0","0.4","1","0.4","0","true","0","29","false","true"
"1883","0","0.4","1","0.4","0","true","0","15","false","true"
"1886","0","0.4","1","0.4","0","true","0","20","false","true"
"1885","0","0.4","1","0.4","0","true","0","23","false","true"
"1884","0","0.4","1","0.4","0","true","0","34","false","true"
"1887","0","0.4","1","0.4","0","true","0","18","false","true"
"1889","0","0.4","1","0.4","0","true","0","19","false","true"
"1888","0","0.4","1","0.4","0","true","0","22","false","true"
"1891","0","0.4","1","0.4","0","true","0","16","false","true"
"1890","0","0.4","1","0.4","0","true","0","21","false","true"
"1892","0","0.4","1","0.4","0","true","0","19","false","true"
"1894","0","0.4","1","0.4","0","true","0","15","false","true"
"1895","0","0.4","1","0.4","0","true","0","19","false","true"
"1893","0","0.4","1","0.4","0","true","0","36","false","true"
"1896","0","0.4","1","0.4","0","true","0","29","false","true"
"1846","0","0.4","1","0.4","0","true","0","343","true","false"
"1898","0","0.4","1","0.4","0","true","0","24","false","true"
"1899","0","0.4","1","0.4","0","true","0","19","false","true"
"1900","0","0.4","1","0.4","0","true","0","19","false","true"
"1897","0","0.4","1","0.4","0","true","0","149","true","false"
"1901","0","0.4","1","0.5","0","true","0","140","true","false"
"1905","0","0.4","1","0.5","0","true","0","24","false","true"
"1906","0","0.4","1","0.5","0","true","0","19","false","true"
"1907","0","0.4","1","0.5","0","true","0","28","false","true"
"1908","0","0.4","1","0.5","0","true","0","21","false","true"
"1904","0","0.4","1","0.5","0","true","0","162","true","false"
"1909","0","0.4","1","0.5","0","true","0","40","false","true"
"1902","0","0.4","1","0.5","0","true","0","298","true","false"
"1910","0","0.4","1","0.5","0","true","0","147","true","false"
"1903","0","0.4","1","0.5","0","true","0","303","true","false"
"1911","0","0.4","1","0.5","0","true","0","201","true","false"
"1914","0","0.4","1","0.5","0","true","0","20","false","true"
"1915","0","0.4","1","0.5","0","true","0","24","false","true"
"1917","0","0.4","1","0.5","0","true","0","21","false","true"
"1916","0","0.4","1","0.5","0","true","0","32","false","true"
"1918","0","0.4","1","0.5","0","true","0","33","false","true"
"1919","0","0.4","1","0.5","0","true","0","26","false","true"
"1920","0","0.4","1","0.5","0","true","0","32","false","true"
"1913","0","0.4","1","0.5","0","true","0","187","true","false"
"1921","0","0.4","1","0.5","0","true","0","21","false","true"
"1922","0","0.4","1","0.5","0","true","0","25","false","true"
"1923","0","0.4","1","0.5","0","true","0","24","false","true"
"1925","0","0.4","1","0.5","0","true","0","21","false","true"
"1926","0","0.4","1","0.5","0","true","0","28","false","true"
"1927","0","0.4","1","0.5","0","true","0","19","false","true"
"1924","0","0.4","1","0.5","0","true","0","39","false","true"
"1928","0","0.4","1","0.5","0","true","0","25","false","true"
"1929","0","0.4","1","0.5","0","true","0","33","false","true"
"1931","0","0.4","1","0.5","0","true","0","16","false","true"
"1930","0","0.4","1","0.5","0","true","0","26","false","true"
"1933","0","0.4","1","0.5","0","true","0","25","false","true"
"1912","0","0.4","1","0.5","0","true","0","448","true","false"
"1936","0","0.4","1","0.5","0","true","0","23","false","true"
"1934","0","0.4","1","0.5","0","true","0","39","false","true"
"1937","0","0.4","1","0.5","0","true","0","17","false","true"
